,count-Row ID,mean-Row ID,mean-Postal Code,mean-Sales,mean-Quantity,mean-Discount,mean-Profit,mean-ReturnedBin,mean-EncodedCountry,mean-x0_Furniture,mean-x0_Office Supplies,mean-x0_Technology,mean-x0_Accessories,mean-x0_Appliances,mean-x0_Art,mean-x0_Binders,mean-x0_Bookcases,mean-x0_Chairs,mean-x0_Copiers,mean-x0_Envelopes,mean-x0_Fasteners,mean-x0_Furnishings,mean-x0_Labels,mean-x0_Machines,mean-x0_Paper,mean-x0_Phones,mean-x0_Storage,mean-x0_Supplies,mean-x0_Tables,mean-x0_Consumer,mean-x0_Corporate,mean-x0_Home Office,mean-x0_First Class,mean-x0_Same Day,mean-x0_Second Class,mean-x0_Standard Class,std-Row ID,std-Postal Code,std-Sales,std-Quantity,std-Discount,std-Profit,std-ReturnedBin,std-EncodedCountry,std-x0_Furniture,std-x0_Office Supplies,std-x0_Technology,std-x0_Accessories,std-x0_Appliances,std-x0_Art,std-x0_Binders,std-x0_Chairs,std-x0_Envelopes,std-x0_Fasteners,std-x0_Furnishings,std-x0_Labels,std-x0_Paper,std-x0_Phones,std-x0_Storage,std-x0_Tables,std-x0_Consumer,std-x0_Corporate,std-x0_Home Office,std-x0_First Class,std-x0_Same Day,std-x0_Second Class,std-x0_Standard Class,min-Row ID,min-Postal Code,min-Sales,min-Quantity,min-Discount,min-Profit,min-ReturnedBin,min-EncodedCountry,min-x0_Furniture,min-x0_Office Supplies,min-x0_Technology,min-x0_Accessories,min-x0_Appliances,min-x0_Art,min-x0_Binders,min-x0_Bookcases,min-x0_Chairs,min-x0_Copiers,min-x0_Envelopes,min-x0_Fasteners,min-x0_Furnishings,min-x0_Labels,min-x0_Machines,min-x0_Paper,min-x0_Storage,min-x0_Supplies,min-x0_Tables,min-x0_First Class,min-x0_Same Day,min-x0_Second Class,min-x0_Standard Class,25%-Row ID,25%-Postal Code,25%-Sales,25%-Quantity,25%-Discount,25%-Profit,25%-ReturnedBin,25%-EncodedCountry,25%-x0_Furniture,25%-x0_Office Supplies,25%-x0_Technology,25%-x0_Accessories,25%-x0_Appliances,25%-x0_Binders,25%-x0_Bookcases,25%-x0_Chairs,25%-x0_Copiers,25%-x0_Envelopes,25%-x0_Fasteners,25%-x0_Furnishings,25%-x0_Labels,25%-x0_Machines,25%-x0_Paper,25%-x0_Storage,25%-x0_Supplies,25%-x0_First Class,25%-x0_Same Day,25%-x0_Second Class,25%-x0_Standard Class,50%-Row ID,50%-Postal Code,50%-Sales,50%-Quantity,50%-Discount,50%-Profit,50%-ReturnedBin,50%-EncodedCountry,50%-x0_Furniture,50%-x0_Office Supplies,50%-x0_Technology,50%-x0_Appliances,50%-x0_Art,50%-x0_Binders,50%-x0_Bookcases,50%-x0_Copiers,50%-x0_Envelopes,50%-x0_Fasteners,50%-x0_Furnishings,50%-x0_Labels,50%-x0_Machines,50%-x0_Paper,50%-x0_Phones,50%-x0_Storage,50%-x0_Supplies,50%-x0_Tables,50%-x0_First Class,50%-x0_Same Day,50%-x0_Second Class,50%-x0_Standard Class,75%-Row ID,75%-Postal Code,75%-Sales,75%-Quantity,75%-Discount,75%-Profit,75%-ReturnedBin,75%-EncodedCountry,75%-x0_Furniture,75%-x0_Office Supplies,75%-x0_Technology,75%-x0_Accessories,75%-x0_Appliances,75%-x0_Art,75%-x0_Binders,75%-x0_Bookcases,75%-x0_Chairs,75%-x0_Copiers,75%-x0_Envelopes,75%-x0_Fasteners,75%-x0_Furnishings,75%-x0_Labels,75%-x0_Machines,75%-x0_Paper,75%-x0_Phones,75%-x0_Storage,75%-x0_Supplies,75%-x0_Tables,75%-x0_First Class,75%-x0_Same Day,75%-x0_Second Class,75%-x0_Standard Class,max-Row ID,max-Postal Code,max-Quantity,max-Discount,max-Profit,max-EncodedCountry,max-x0_Furniture,max-x0_Office Supplies,max-x0_Technology,max-x0_Accessories,max-x0_Appliances,max-x0_Art,max-x0_Binders,max-x0_Chairs,max-x0_Furnishings,max-x0_Paper,max-x0_Phones,max-x0_Storage,max-x0_First Class,max-x0_Second Class,max-x0_Standard Class
Alan Barnes,14.0,3754.5714285714284,74815.07142857143,79.55985714285715,3.4285714285714284,0.1357142857142857,15.772357142857143,0.0,1.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.7142857142857143,2747.958450987141,23220.68924460481,83.04470252160039,1.3985864135061359,0.10818177620697815,17.476294635864907,0.0,0.0,0.3631365196012815,0.4688072309384954,0.3631365196012815,0.3631365196012815,0.0,0.4258153136263202,0.42581531362632014,0.26726124191242434,0.0,0.0,0.2672612419124244,0.0,0.42581531362632014,0.0,0.26726124191242434,0.0,0.0,0.0,0.0,0.4258153136263202,0.0,0.2672612419124244,0.4688072309384954,693.0,37087.0,13.872000000000002,1.0,0.0,-2.918000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.25,48341.5,21.924,3.0,0.0,5.08145,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3875.0,90036.0,41.992000000000004,3.0,0.2,8.751149999999996,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5057.25,90045.0,93.114,4.75,0.2,24.037200000000006,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8665.0,98006.0,6.0,0.3,59.4355,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Alan Dominguez,12.0,2782.5833333333335,40118.416666666664,508.9066666666666,3.3333333333333335,0.05833333333333333,155.82745,0.0,1.0,0.25,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.75,2963.7868116906643,31095.54970923809,873.0903060193542,1.3026778945578592,0.10836246694508317,392.09002378567345,0.0,0.0,0.45226701686664544,0.5149286505444373,0.38924947208076144,0.28867513459481287,0.0,0.28867513459481287,0.0,0.3892494720807615,0.0,0.0,0.28867513459481287,0.0,0.492365963917331,0.0,0.38924947208076144,0.0,0.0,0.0,0.0,0.0,0.0,0.45226701686664544,0.45226701686664544,125.0,6824.0,5.88,1.0,0.0,-8.579400000000078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.75,10534.5,18.450000000000003,3.0,0.0,4.952700000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1307.0,39269.5,107.705,3.0,0.0,11.61135,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4928.25,59405.0,674.706,4.0,0.05,72.96220000000001,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,9736.0,94122.0,6.0,0.3,1379.9769999999999,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Alan Haines,8.0,3191.375,27083.0,198.4315,3.5,0.35,-47.31886249999999,0.0,1.0,0.25,0.75,0.0,0.0,0.125,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.125,0.0,0.625,0.25,2496.335195985164,16852.13890621264,321.5389800937272,2.0701966780270626,0.2507132682112035,87.75703208542706,0.0,0.0,0.4629100498862757,0.4629100498862757,0.0,0.0,0.3535533905932738,0.0,0.5345224838248488,0.3535533905932738,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535533905932738,0.0,0.5175491695067657,0.4629100498862757,287.0,10024.0,3.7439999999999998,1.0,0.2,-204.31449999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.75,16019.5,22.5115,2.0,0.2,-61.57899999999998,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302.0,25668.5,66.47,3.0,0.2,-6.276399999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5292.75,33319.0,209.4105,5.0,0.39999999999999997,2.9103,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,5404.0,60623.0,7.0,0.8,24.315999999999974,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Alan Hwang,13.0,4954.461538461538,60892.846153846156,369.64184615384613,4.076923076923077,0.0923076923076923,100.65804615384614,0.0,1.0,0.0,0.6923076923076923,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.6923076923076923,2389.531042393905,36580.88341116198,487.2418018974847,2.0191391920625676,0.10377490433255417,207.06450679275696,0.0,0.0,0.0,0.48038446141526137,0.48038446141526137,0.2773500981126146,0.0,0.2773500981126146,0.48038446141526137,0.0,0.0,0.2773500981126146,0.0,0.0,0.2773500981126146,0.4385290096535146,0.3755338080994054,0.0,0.0,0.0,0.0,0.48038446141526137,0.0,0.0,0.48038446141526137,266.0,10024.0,3.36,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4416.0,37211.0,21.36,2.0,0.0,5.567399999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.0,75220.0,171.20000000000002,5.0,0.0,19.596000000000018,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4979.0,94122.0,575.92,5.0,0.2,71.98999999999998,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9274.0,98105.0,8.0,0.2,757.4112,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
Alan Schoenberger,13.0,2943.846153846154,68093.07692307692,327.7526153846154,3.1538461538461537,0.06153846153846154,55.367315384615374,0.07692307692307693,1.0,0.23076923076923078,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,1941.1132907927624,27656.640123309564,476.53435169102954,1.4051188470584879,0.09607689228305229,97.67023659854833,0.2773500981126146,0.0,0.4385290096535146,0.5063696835418333,0.3755338080994054,0.2773500981126146,0.2773500981126146,0.0,0.4385290096535146,0.2773500981126146,0.0,0.0,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.37553380809940534,0.0,0.0,0.0,0.0,0.0,0.0,0.2773500981126146,0.2773500981126146,305.0,10024.0,10.776000000000002,1.0,0.0,-6.210000000000015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,36116.0,25.584000000000003,2.0,0.0,7.056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2654.0,84604.0,164.88,3.0,0.0,12.863999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2657.0,84604.0,275.96999999999997,3.0,0.2,70.96439999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8496.0,94109.0,6.0,0.2,362.68699999999995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Alan Shonely,13.0,3867.6923076923076,39703.07692307692,44.969846153846156,3.0,0.2692307692307693,2.593523076923075,0.0,1.0,0.15384615384615385,0.8461538461538461,0.0,0.0,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,3936.2572617613846,23970.197469849718,44.62007567199275,1.4142135623730951,0.25943726083138535,20.624714672214413,0.0,0.0,0.37553380809940534,0.37553380809940534,0.0,0.0,0.37553380809940534,0.2773500981126146,0.4385290096535146,0.0,0.2773500981126146,0.0,0.37553380809940534,0.0,0.3755338080994054,0.0,0.3755338080994054,0.0,0.0,0.0,0.0,0.0,0.2773500981126146,0.4385290096535146,0.48038446141526137,603.0,19120.0,5.56,1.0,0.0,-34.38000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,22153.0,10.368000000000002,2.0,0.2,1.4455999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.0,33614.0,36.744,3.0,0.2,3.6288,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6215.0,44105.0,45.696,3.0,0.2,5.140799999999992,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9964.0,90278.0,6.0,0.7,47.815200000000004,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Alejandro Ballentine,14.0,3704.9285714285716,59473.92857142857,65.32371428571429,2.7857142857142856,0.1,18.897678571428568,0.07142857142857142,1.0,0.07142857142857142,0.6428571428571429,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.07142857142857142,0.8571428571428571,2109.279587707822,31716.92155850488,128.15542708843736,1.42389343964797,0.1300887271175982,30.907134904673047,0.2672612419124244,0.0,0.26726124191242434,0.4972451580988469,0.4688072309384954,0.3631365196012815,0.0,0.2672612419124244,0.26726124191242434,0.0,0.0,0.2672612419124244,0.26726124191242434,0.0,0.4688072309384954,0.26726124191242434,0.26726124191242434,0.0,0.0,0.0,0.0,0.2672612419124244,0.0,0.26726124191242434,0.36313651960128146,1331.0,10009.0,2.97,1.0,0.0,-0.6435000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706.25,39212.0,16.506,2.0,0.0,4.6404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3613.5,59537.5,19.18,2.0,0.0,7.158900000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4360.25,88220.0,34.448,3.75,0.2,10.26435,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9484.0,98103.0,6.0,0.4,92.23679999999999,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Alejandro Grove,14.0,6713.357142857143,56864.0,184.49271428571427,4.142857142857143,0.014285714285714287,52.33856428571427,0.0,1.0,0.14285714285714285,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,2070.33585559084,25797.50744369875,354.36803693561916,3.2071349029490928,0.05345224838248489,104.86657396693411,0.0,0.0,0.3631365196012815,0.4972451580988469,0.42581531362632,0.2672612419124244,0.26726124191242434,0.0,0.2672612419124244,0.0,0.0,0.0,0.3631365196012815,0.26726124191242434,0.3631365196012815,0.3631365196012815,0.42581531362632014,0.0,0.0,0.0,0.0,0.36313651960128146,0.0,0.3631365196012815,0.4688072309384954,18.0,1841.0,14.399999999999999,2.0,0.0,0.29969999999999963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7381.25,68104.0,17.6175,2.0,0.0,5.566499999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,7384.5,68104.0,39.21,3.0,0.0,8.5482,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7387.75,68104.0,137.45749999999998,5.0,0.0,35.728500000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8037.0,84084.0,14.0,0.2,387.56759999999986,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Alejandro Savely,8.0,4141.375,70218.0,401.7795,4.875,0.225,44.32845,0.25,1.0,0.25,0.5,0.25,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.125,0.0,0.0,0.125,0.0,1.0,0.0,0.375,0.0,0.125,0.5,3429.5242876069146,27419.120924743635,922.3684977161474,2.6958963523950885,0.27124053637210754,81.41808307212838,0.4629100498862757,0.0,0.4629100498862757,0.5345224838248488,0.4629100498862757,0.3535533905932738,0.0,0.0,0.4629100498862757,0.0,0.0,0.0,0.3535533905932738,0.0,0.4629100498862757,0.3535533905932738,0.0,0.3535533905932738,0.0,0.0,0.0,0.5175491695067657,0.0,0.3535533905932738,0.5345224838248488,382.0,19134.0,1.9639999999999995,2.0,0.0,-15.991999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,56565.25,43.149,2.75,0.0,12.19305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4528.5,75081.0,66.808,4.5,0.2,24.3712,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7068.25,94109.0,139.704,7.0,0.25,32.1669,0.25,1.0,0.25,1.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8469.0,98103.0,9.0,0.8,241.1046,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Aleksandra Gannaway,5.0,3999.8,73074.6,73.5096,3.2,0.08,11.857679999999998,0.0,1.0,0.4,0.6,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.8,1803.780114093733,39757.84994563967,92.27767130135005,1.9235384061671346,0.10954451150103324,9.391035660245358,0.0,0.0,0.5477225575051662,0.5477225575051662,0.0,0.0,0.447213595499958,0.44721359549995804,0.44721359549995804,0.44721359549995804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447213595499958,0.0,0.0,0.4472135954999579,2615.0,2038.0,5.96,1.0,0.0,1.6688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616.0,89115.0,18.288,2.0,0.0,5.714999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3587.0,90049.0,31.08,3.0,0.0,8.3916,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4185.0,90049.0,81.94,4.0,0.2,20.485,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6996.0,94122.0,6.0,0.2,23.02799999999999,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Alex Avila,11.0,3983.909090909091,66167.72727272728,505.77818181818185,2.727272727272727,0.09090909090909091,-32.98931818181821,0.0,1.0,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,1.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.9090909090909091,2439.5614546284937,30833.370422614877,1157.9900336515698,1.555050423035156,0.1044465935734187,260.6444080132732,0.0,0.0,0.30151134457776363,0.46709936649691375,0.4045199174779452,0.30151134457776363,0.4045199174779452,0.0,0.4045199174779452,0.0,0.0,0.3015113445777636,0.30151134457776363,0.0,0.30151134457776363,0.3015113445777636,0.3015113445777636,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.30151134457776363,1160.0,10011.0,2.304,1.0,0.0,-786.0144000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.0,55407.0,14.75,2.0,0.0,5.753249999999999,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5199.0,78664.0,41.720000000000006,2.0,0.0,7.009599999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5201.5,86386.5,397.458,3.0,0.2,23.61630000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7470.0,94122.0,7.0,0.2,252.588,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
